tweet_id,airline_sentiment,negativereason,airline,name,text,tweet_created,tweet_location
568837619372593153,positive,,Delta,laurafee,Review:  currently dancing in the terminal. love Stevie!,2015-02-20 10:20:31 -0800,so cal
568836750598123521,positive,,Delta,datminecraftboz,Review:  thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :),2015-02-20 10:17:04 -0800,
568836365309190145,neutral,,Delta,StacyCrossB6,Review:  We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp,2015-02-20 10:15:32 -0800,Philadelphia
568835573982633984,neutral,,Delta,wclsc59,Review:  will you please start offering more routes out of @triflight to more locations,2015-02-20 10:12:23 -0800,johnson city tn
568834558268973056,positive,,Delta,SaharaSams,"chair #selfie ""Review: : @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",2015-02-20 10:08:21 -0800,"West Berlin, NJ"
568834182694240256,positive,,Delta,EMPRESSROOTSGAL,Review:  @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica,2015-02-20 10:06:52 -0800,JAMAICA&USA
568833490818453504,negative,Can't Tell,Delta,BritishAirNews,Review: 's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Ur60Un86gy,2015-02-20 10:04:07 -0800,UK
568829891220803584,neutral,,Delta,Cindy3015,Review:  I'm looking every day just watching for a deal. I have specific dates so fare finder doesn't help me,2015-02-20 09:49:49 -0800,"Rochester , N.Y"
568828957002493953,positive,,Delta,BostonSwifty,Review:  flight booked! Heading out to California with the @WikiPearl team for  @NatProdExpo on March 6-8! Can't wait! #ExpoWest,2015-02-20 09:46:06 -0800,"Boston, MA"
568827568973066240,positive,,Delta,Bkgirl_VSL,Review:  totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3,2015-02-20 09:40:35 -0800,"Brooklyn, NY"
568827397103099904,negative,Late Flight,Delta,The_Radifier,Review:  dont really know what that means but this isnt the best first-time-flying-w-a-16mo old experience. likelihood of addtl delays 2nt?,2015-02-20 09:39:54 -0800,"Arlington, VA"
568826055324098562,positive,,Delta,anku,Review:  sent :-) curious to see what kind of comp we get.,2015-02-20 09:34:34 -0800,San Francisco
568825255604699136,positive,,Delta,jmoumou1,Review:  I can't wait to hear back from you regarding the internship opportunity! 😊,2015-02-20 09:31:23 -0800,
568824366928039936,neutral,,Delta,bekahthornhill,Review:  why don't you fly to #nashville? :(,2015-02-20 09:27:51 -0800,"Austin, TX/NY, NY"
568823603627565056,negative,Late Flight,Delta,mishy_mish,"Review:  I ❤️ Jetblue but i was on flt 277 from fll to sfo. tke off was over 1 hr Late Flight, div to phx &amp; got in 2 hrs Late Flight. What will be done?",2015-02-20 09:24:49 -0800,"Fort Lauderdale, Fl"
568823136600371200,negative,Late Flight,Delta,The_Radifier,Review:  sis and 16 month old nephew are. Last nights flight and this am mega delayed. Now this evening's is starting w delays. Why?,2015-02-20 09:22:58 -0800,"Arlington, VA"
568821070767255552,neutral,,Delta,SaharaSams,Review:  Challenge accepted. First 5 crew members to send pics in the chairs get FREE tickets to visit us. #wager #IsItSummerYet,2015-02-20 09:14:46 -0800,"West Berlin, NJ"
568819697438871553,neutral,,Delta,kyachtic,Review:  what's a good address to send feedback over email?,2015-02-20 09:09:18 -0800,"Boston, USA"
568818695562260481,positive,,Delta,TyrellJourdanA,Review:  Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU #Thankful,2015-02-20 09:05:19 -0800,The Eastside of the Far Side
568818669024907264,negative,Late Flight,Delta,The_Radifier,Review:  what is going on with your BDL to DCA flights yesterday and today?! Why is every single one getting delayed?,2015-02-20 09:05:13 -0800,"Arlington, VA"
568816016622354432,neutral,,Delta,paupaucda,Review:  I did. They said not as of now. Let's cross fingers it happens before departing,2015-02-20 08:54:41 -0800,
568815117120319488,neutral,,Delta,Aircrews,Review: 's CEO battles to appease passengers and Wall Street - Lake Wylie #Pilot http://t.co/jgor0vdI3S,2015-02-20 08:51:06 -0800,Australia
568812654346653697,neutral,,Delta,gloeb90,Review:  OK cool.  I need to listen to some Dre and Snoop en route to LA.  That would have been a shame.,2015-02-20 08:41:19 -0800,NY
568811069575204864,negative,Customer Service Issue,Delta,Rachelce2,"Review:  basically stole my glasses, and now I can't drive or see in my classes and they're not answering my phone calls. #thanksJetBlue",2015-02-20 08:35:01 -0800,
568810170383536128,positive,,Delta,CourtneyEastes,Review:  thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon,2015-02-20 08:31:27 -0800,
568809510644527104,negative,Late Flight,Delta,MichaelSadov,"Review:  we've been delayed for almost 2 hrs. I take JetBlue because I've had good luck, but today is really frustrating.",2015-02-20 08:28:49 -0800,
568809330151022592,neutral,,Delta,BritishAirNews,Review: 's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/D1eRGPdWsJ,2015-02-20 08:28:06 -0800,UK
568808746689933312,neutral,,Delta,meadonmanhattan,Review:  trivia contest to win flight. 1 question. RT and Follow &amp; I'll send you answer to enter. http://t.co/AucSYKFUHD via @WSJPlus,2015-02-20 08:25:47 -0800,"iPhone: 28.356075,-81.588827"
568808318560550912,positive,,Delta,matthewhirsch,Review:  I definitely will. Thanks!,2015-02-20 08:24:05 -0800,"Hoboken, NJ"
568807823187976193,positive,,Delta,SMHillman,Review:  I'm #MakingLoveOutofNothingAtAll on my #brandloveaffair to #LAX https://t.co/kdHRUF54sW,2015-02-20 08:22:07 -0800,"New York, NY"
568807083270762497,negative,Can't Tell,Delta,MichelleAntunez,Review:  something they're not telling us (2),2015-02-20 08:19:11 -0800,"Miami,Florida"
568806985505726464,neutral,,Delta,MichelleAntunez,Review:  that's what we've been told however how would this work if you're going overseas? Bottom line is passengers feel as if there's (1),2015-02-20 08:18:47 -0800,"Miami,Florida"
568806899275018241,negative,Bad Flight,Delta,MichaelSadov,Review:  we've been on the runway for over an hour. Now the water pressure is low and taxiing back for maintenance. #1572,2015-02-20 08:18:27 -0800,
568806618097455104,negative,Late Flight,Delta,ErinGambo,Review:  thanks for the heads up about the 2 hour delay #sarcasm #patienceiswearingthin #woof,2015-02-20 08:17:20 -0800,"New York, NY"
568805624164851712,positive,,Delta,matthewhirsch,Review:  Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,2015-02-20 08:13:23 -0800,"Hoboken, NJ"
568804502645706752,negative,Customer Service Issue,Delta,jakubsuchy,"Review:  when i sign in into TrueBlue, why do I have to do it twice? happens to everyone around me",2015-02-20 08:08:55 -0800,New York
568804416662454272,negative,Late Flight,Delta,KBeckwithDane,Review:  mechanical failure isn't Boston' fault.,2015-02-20 08:08:35 -0800,
568801701378928641,positive,,Delta,mariobonifacio,Review:  Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;),2015-02-20 07:57:48 -0800,New York
568801400815292416,negative,Late Flight,Delta,KBeckwithDane,Review:  290 to Boston,2015-02-20 07:56:36 -0800,
568800846789545984,neutral,,Delta,alexandrawalshh,Review:  thanks bae,2015-02-20 07:54:24 -0800,nyc
568800822693380096,negative,Late Flight,Delta,techcatalyst,Review:  I’m going to miss a hugely important meeting because of your constant delays #itscostingmeincome,2015-02-20 07:54:18 -0800,"New York, USA"
568799543698935808,positive,,Delta,SMHillman,Review:  gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air,2015-02-20 07:49:13 -0800,"New York, NY"
568799486392143872,positive,,Delta,ASSauLTxMasTER,"Review:  Thanks for offering this service, guys! http://t.co/xDjzkC34GB",2015-02-20 07:48:59 -0800,Orlando
568798862086836225,negative,Late Flight,Delta,alexandrawalshh,Review:  when your flights delayed :)))&gt;&gt;&gt;,2015-02-20 07:46:31 -0800,nyc
568798853656223745,positive,,Delta,SMHillman,"Review:  what can I say, I'm #LostinLove w/our #brandmance https://t.co/Bzwgp7aDVE #wemosaictogether #Mint #Love",2015-02-20 07:46:29 -0800,"New York, NY"
568798264943902720,neutral,,Delta,Rachel_Lipson,Review:  should I be nervous about a Sunday AM flight Baltimore to Boston? Any suggestions on what I can do? Need to be in Boston by Monday.,2015-02-20 07:44:08 -0800,"Washington, DC"
568798045799784448,positive,,Delta,dpcahoon,Review:  you guys rock!! http://t.co/LA397zaoAY,2015-02-20 07:43:16 -0800,"Cambridge, MA"
568797557914148865,positive,,Delta,mariobonifacio,"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable Review: ",2015-02-20 07:41:20 -0800,New York
568797120410619904,negative,Late Flight,Delta,techcatalyst,Review:  sorry to report we are stuck on Tarmac.. Being held so #notwheelsup,2015-02-20 07:39:35 -0800,"New York, USA"
568796340714639360,positive,,Delta,kbosspotter,Review:  thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) #flyfi ! I forget her name :(,2015-02-20 07:36:30 -0800,Logan International Airport
568796240319639552,neutral,,Delta,JetBlueNews,Review:  Airways Hits New 52-Week High at $17.58 (JBLU) - sleekmoney http://t.co/zdKXn4kTOu,2015-02-20 07:36:06 -0800,USA
568796018348724226,negative,Late Flight,Delta,mariobonifacio,"I was a bit steamed in conjunction w/my new 7-hour wait at first, but having sat down and bought a bit of tea, I've settled some Review: ",2015-02-20 07:35:13 -0800,New York
568794248654426112,positive,,Delta,mariobonifacio,"Thanks! Hope I don't look like a complainer, I've written of good experiences w/you in the past and am making do in terminal 5 :) Review: ",2015-02-20 07:28:11 -0800,New York
568789117426921472,neutral,,Delta,nokidhungry,"Review:  We'd love to help Shanese Bryant-Melton, a hard-working grandmother from DC, go to Miami. It's on her bucket list. #flyitforward",2015-02-20 07:07:47 -0800,"Washington, DC"
568787185341751296,neutral,,Delta,rfeeney11,Review:  Just signed up for TrueBlue and booked a flight but keep getting an error when I try to link it to my TB account. What's the deal?,2015-02-20 07:00:07 -0800,
568786394656722944,positive,,Delta,stetsoninc,Review:  Success! Good work JetBlue team,2015-02-20 06:56:58 -0800,"New York, NY"
568785867743105024,neutral,,Delta,redsox223,Review:  I hope so. The plane does appear to be leaving a nearby terminal for our gate.,2015-02-20 06:54:53 -0800,
568785094430883840,positive,,Delta,AlanaMYzola,Review:  great flight! Great view! :-) http://t.co/Yxn00pnOav,2015-02-20 06:51:48 -0800,
568784868257214464,positive,,Delta,dentistmel,Review:  beautiful ride. Thanks again:),2015-02-20 06:50:54 -0800,"East Greenwich,RI"
568782407698149376,positive,,Delta,lunchforone,Review:  perfect! Probably need some coffee to stay awake during the night ;),2015-02-20 06:41:08 -0800,Germany
568781359331844096,negative,Can't Tell,Delta,NickMarvalous,"Review:  appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling.",2015-02-20 06:36:58 -0800,
568781140217049088,neutral,,Delta,JetBlueNews,Review: 's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,2015-02-20 06:36:05 -0800,USA
568780552964145152,negative,Flight Attendant Complaints,Delta,mariobonifacio,"Lines may be extra long or security slow, but seems your employees too quick to blame customers who don't arrive 3-4 hours ahead Review: ",2015-02-20 06:33:45 -0800,New York
568779615323299840,positive,,Delta,SMHillman,Then you better #HoldOn - #EverythingsGonnaBeAlright Review:  4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business,2015-02-20 06:30:02 -0800,"New York, NY"
568778730186928128,negative,Customer Service Issue,Delta,stetsoninc,"Review:  This is the error message: Paper tickets cannot be serviced on-line.
Please see a JetBlue Crewmember for assistance.",2015-02-20 06:26:31 -0800,"New York, NY"
568778553933889536,neutral,,Delta,lunchforone,Review:  are there any food places open at the JFK T5 24//?,2015-02-20 06:25:49 -0800,Germany
568778374451220480,negative,Can't Tell,Delta,stetsoninc,Review:  CCNDJP/ I can send a screen shot of the systems error if an email address is provided,2015-02-20 06:25:06 -0800,"New York, NY"
568775130505207809,negative,Can't Tell,Delta,NYYash,"Review:  Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",2015-02-20 06:12:13 -0800,"New York City, NY"
568774914452418561,negative,Late Flight,Delta,NYYash,"Review:  don't just cling on to the safety card. It safety was really an issue, then flight would have landed immediately. .",2015-02-20 06:11:21 -0800,"New York City, NY"
568773939754889216,neutral,,Delta,NickMarvalous,Review:  no. Did not catch his name. I am sure Jason will know.,2015-02-20 06:07:29 -0800,
568769775515635712,negative,Customer Service Issue,Delta,TyrellJourdanA,Review:  I waited in line all that time to be told by a crewmember that there's no update until 9:30 #3HrDelay #disappointed,2015-02-20 05:50:56 -0800,The Eastside of the Far Side
568768028831289344,negative,Customer Service Issue,Delta,tlrichmond,Review:    Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating #jetblue,2015-02-20 05:43:59 -0800,
568766741746225152,negative,Bad Flight,Delta,NYYash,Review:  Why was flight 669 forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?,2015-02-20 05:38:53 -0800,"New York City, NY"
568766295761682432,positive,,Delta,m1ss_DefJam,Review:  haha no need to apologize 😁 I'll be Flight Booking Problems sooner than Late Flightr. I love JetBlue,2015-02-20 05:37:06 -0800,Orlando - ΜΣΥ
568763889506082816,neutral,,Delta,dentistmel,Review:  Oh I will. #Disney bound. #workhard #playsoon,2015-02-20 05:27:33 -0800,"East Greenwich,RI"
568762267493249024,neutral,,Delta,BritishAirNews,Review: 's CEO battles to appease passengers and Wall Street - @TheVDT http://t.co/VD0tLomtwu,2015-02-20 05:21:06 -0800,UK
568761693997674496,negative,Bad Flight,Delta,Ch1en1,Review:  Denver-Boston 2/10 flight 994  and Boston-Denver 2/15 flight 493 (both planes!) visible snack crumbs on seats on all upon boarding,2015-02-20 05:18:49 -0800,
568760613792579584,negative,Late Flight,Delta,mariobonifacio,"Review:  Felt a bit like they were adding insult to injury, since we'll be in terminal 5 for seven hours until the next flight :/",2015-02-20 05:14:32 -0800,New York
568760299978948608,neutral,,Delta,gloeb90,Review:  you guys get rid of the hip hop stations on Sirius XM?,2015-02-20 05:13:17 -0800,NY
568760283864416257,negative,Late Flight,Delta,mariobonifacio,Review:  I knew the 3-4 hours sounded odd; missed a flight we hit JFK an hour early for and your gate  attendant told us 3-4 :(,2015-02-20 05:13:13 -0800,New York
568760152129720320,negative,Late Flight,Delta,TyrellJourdanA,Review:  Well being on time is not going to happen now. Safety does come 1at. Looks like I'll have 2 look 4 another flight now #1stTimeFlyer,2015-02-20 05:12:41 -0800,The Eastside of the Far Side
